id,version,set_num,name,year,theme_id,num_parts
13003,1,853440-1,TIE Fighter - Mini,2008,163,44
13004,1,7324-21,Mini Snowspeeder,2008,159,66
13005,1,1135-1,Universal Building Set,1982,21,141
13007,1,7724-12,Extra Bricks Yellow,1986,473,62
13008,1,40070-1,V-19 Torrent - Mini,2008,160,66
13009,1,6157-1,Gear/Wheel Set,1972,472,163
13010,1,6230-1,Universal Set,1994,21,212
13011,1,71004-7,General Grievous Starfighter - Mini,2009,162,44
13012,1,7657-1,Universal Building Set,1989,21,187
13013,1,5382-1,Universal Building Set,1986,21,174
13014,1,4153-1,Separatist Shuttle,2009,165,258
13017,1,5174-1,Anakin's Y-wing Starfighter,2009,165,569
13019,1,4336-1,The Battle of Endor,2009,169,890
13021,1,8581-1,Venator-Class Republic Attack Cruiser,2009,165,1168
13022,1,76031-1,Universal Building Set,1984,21,162
13023,1,8280-1,Extra Bricks Black,1986,473,62
13025,1,5172-1,Race Truck,2010,12,607
13026,1,5004268-1,Universal Pneumatic Set,1993,21,230
13027,1,75133-1,Motorized Excavator,2010,7,1124
13028,1,8283-1,Universal Pneumatic Set,1989,21,198
13029,1,31062-1,Mini Telehandler,2010,7,118
13030,1,2824-16,Helicopter,2010,6,152
13031,1,7630-1,Compact Excavator,2010,7,252
13032,1,853430-1,Buggy,2010,11,313
13035,1,970646-1,Tractor with Log Loader,2010,8,525
13036,1,2250-4,Universal Building Set,1982,21,141
13038,1,3413-1,Extra Bricks Gray,1986,473,62
13039,1,1083-1,Motorbike,2010,13,473
13040,1,71001-2,Container Truck,2010,7,685
13042,1,2167-1,Mobile Crane,2010,7,1288
13043,1,8403-1,Universal Building Set,1989,21,196
13044,1,71004-10,Universal Building Set with Motor,1986,21,186
13046,1,7694-1,Monster Crab Clash,2010,315,68
13047,1,8433-1,Wreck Raider,2010,315,64
13048,1,1224A-1,Guardian of the Deep,2010,315,144
13049,1,8431-1,Seabed Scavenger,2010,315,119
13050,1,1429-2,Typhoon Turbo Sub,2010,315,197
13052,1,42020-1,Extra Plates Blue,1986,473,42
13053,1,71009-2,Gateway of the Squid,2010,315,354
13054,1,2892-1,Universal Set with Storage Case,1994,21,410
13055,1,70139-1,Tractor with Trailer,2009,8,1100
13057,1,3177-1,Motorized Universal Building Set,1990,21,219
13058,1,7147-1,Mini Container Truck,2011,7,119
13059,1,21024-1,Off-Roader,2011,11,141
13061,1,70149-1,Mini Mobile Crane,2011,7,292
13063,1,8992-1,Rescue Helicopter,2011,6,407
13067,1,70803-1,Backhoe Loader,2011,7,608
13068,1,3499-1,Supercar,2011,1,1280
13069,1,8493-1,Extra Plates Red,1986,473,42
13070,1,1298-13,Lift Truck,2011,5,592
13071,1,4468-1,Sea Jet,2010,315,24
13073,1,K6762-1,Manta Warrior,2010,315,13
13074,1,5253-1,Universal Building Set with Flex System,1992,21,313
13076,1,1227-2,Neptune Carrier,2010,315,478
13078,1,76030-1,Deep Sea Striker,2010,315,260
13079,1,10847-1,Atlantis Exploration HQ,2010,315,474
13080,1,8226-1,Portal of Atlantis,2010,315,1009
13082,1,71209-1,Shadow Snapper,2010,315,244
13083,1,K10022-1,Undersea Explorer,2010,315,361
13084,1,SWDVDBD-1,Wheels and Tires,1986,473,40
13085,1,30030-1,Extreme Cruiser,2011,5,589
13087,1,1484-1,Universal Building Set,1993,21,456
13088,1,1147-1,Rebel Trooper Battle Pack,2010,169,79
13089,1,9302-1,Snowtrooper Battle Pack,2010,169,74
13090,1,4052-1,Freeco Speeder,2010,165,176
13092,1,1214-1,Droid Tri-Fighter,2010,165,267
13093,1,272-1,TIE Defender,2010,170,304
13095,1,1291-1,ARC-170 Starfighter,2010,165,395
13098,1,1606-1,Hoth Wampa Cave,2010,169,296
13099,1,60077-1,TECHNIC Universal Set,1982,21,277
13100,1,10168-1,Doors and Windows,1986,473,38
13101,1,2891-1,Republic Swamp Speeder - Limited Edition,2010,165,175
13103,1,1243-1,Luke's Landspeeder,2010,169,163
13105,1,10805-1,Plo Koon’s Jedi Starfighter,2010,168,174
13106,1,7574-2,TECHNIC Control Center,1990,21,548
13107,1,9509-4,General Grievous’ Starfighter,2010,165,453
13110,1,71009-15,Emperor Palpatine’s Shuttle,2010,168,591
13111,1,10525-1,Slave I (Third Edition) [Initial Release],2010,169,562
13113,1,843-1,Clone Turbo Tank,2010,165,1142
13115,1,2160-1,Midi-Scale Imperial Star Destroyer,2010,169,423
13116,1,7575-21,LEGO Collector,2008,497,0
13117,1,7043-1,LEGO Collector's Guide 2nd Edition,2011,497,0
13118,1,70752-1,Cyclone Defender,2007,389,91
13119,1,8531-1,Basic Motor Set,1985,473,33
13121,1,5085-1,Claw Crusher,2007,389,98
13122,1,6874-1,Town Plan - Continental European,1961,372,760
13123,1,4995-1,Blade Titan,2007,389,161
13125,1,5844-1,Gear Truck Set,1974,472,110
13127,1,4100-1,Sky Guardian,2007,389,143
13128,1,7237-2,"Town Plan - UK, Cardboard box",1962,372,755
13129,1,9509-21,Shadow Crawler,2007,389,160
13130,1,8802-1,Iron Condor,2007,389,140
13131,1,970603-1,Aero Booster,2007,389,311
13132,1,5002518-1,Fight for the Golden Tower,2007,389,570
13134,1,5003582-1,Mobile Devastator,2007,389,1012
13137,1,970660-1,Flatbed Truck,2011,5,1114
13139,1,10181-1,Unimog U400,2011,5,2046
13140,1,4679b-2,"Red Roof Bricks, Steep Pitch",1986,473,59
13141,1,10204-1,River Dragon,2008,389,111
13145,1,850646-1,Gear Crane Set,1974,472,181
13146,1,664-1,Battle Arachnoid,2008,389,130
13147,1,30315-1,Assault Tiger,2008,389,162
13148,1,5003565-1,Chameleon Hunter,2008,389,187
13149,1,lmg008-1,Dark Panther,2008,389,243
13150,1,4428-17,Storm Lasher,2008,389,282
13151,1,8534-2,Hybrid Rescue Tank,2008,389,346
13152,1,2852726-1,Thunder Racer,2009,120,47
13153,1,KT107-1,Rally Sprinter,2009,120,46
13154,1,7638-1,Gear Supplementary Set,1974,472,101
13157,1,8033-1,Track Marshal,2009,120,47
13158,1,CostaMesa-1,"Red Roof Bricks, Shallow Pitch",1986,473,60
13159,1,5000249-1,Desert Viper,2009,120,40
13160,1,646-1,Ferrari F1 Racers,2009,112,140
13161,1,240-2,Ice Rally,2009,120,170
13162,1,876-1,Thunder Raceway,2009,120,160
13163,1,1199-1,Desert Challenge,2009,120,145
13164,1,5003568-1,Cad Bane's Speeder,2010,165,317
13166,1,31027-1,AT-AT Walker,2010,169,811
13167,1,6707-1,Terrain Crusher,2007,120,43
13168,1,700L-1,"Baseplate, Green",1986,473,1
13170,1,9747-1,Raceway Rider,2007,120,50
13171,1,71012-1,Gear Bulldozer Set,1974,472,130
13172,1,1135-2,Night Driver,2007,120,40
13173,1,8052-1,Rally Rider,2007,120,50
13174,1,31059-1,Night Crusher,2007,120,263
13175,1,9686-1,Bridge Chase,2007,120,542
13176,1,7649-1,Fire Crusher,2007,116,64
13179,1,7817-1,Booster Beast,2007,116,69
13181,1,6801-1,Phantom Crasher,2007,116,84
13183,1,79105-1,Night Blazer,2007,116,65
13184,1,5194-1,Tow Trasher,2007,116,183
13185,1,4032-12,"Baseplates, Green, Red and Yellow",1986,473,3
13186,1,10505-1,Off Road Power,2007,116,201
13187,1,6818-1,Gear Farm Set,1975,472,89
13188,1,853470-1,Ferrari 248 1:24 (Vodafone stickers),2007,114,166
13189,1,4105-1,Ferrari 248 F1 1:24 (Alice version),2007,114,166
13190,1,6668-1,Ferrari 1:17 F430 Challenge,2007,114,690
13191,1,75825-1,Ferrari 248 F1 Team (Schumacher Edition),2007,114,709
13194,1,4012-1,Ferrari 248 F1 Team (Raikkonen Edition),2007,114,705
13196,1,70807-1,Ferrari 599 GTB Fiorano 1:10,2007,114,1325
13199,1,71215-1,Nitro Muscle,2007,116,597
13200,1,5004611-1,Bullet Run,2007,120,794
13201,1,40014-1,EZ-Roadster,2008,120,44
13202,1,906-1,Midnight Streak,2008,120,42
13203,1,5850-1,ZX Turbo,2008,120,54
13205,1,649-1,"Baseplate, Gray",1986,473,1
13207,1,3639-1,Adrift Sport,2008,120,51
13208,1,8684-12,Speed Chasing,2008,120,141
13209,1,4628-1,Ferrari F1 Truck 1:55,2008,114,269
13210,1,5403-1,Brick Street Customs,2008,120,1019
13211,1,1268-1,Ferrari F1 Pit 1:55,2008,114,480
13212,1,5063-1,Ferrari FXX 1:17,2008,114,625
13213,1,42010-1,Ferrari F1 1:9,2009,114,996
13215,1,6493-1,Speed Racer & Snake Oiler,2008,118,241
13216,1,646-2,Racer X & Taejo Togokhan,2008,118,236
13221,1,171-1,Cruncher Block & Racer X,2008,118,366
13224,1,KSB28-1,"Lighting Bricks, 4.5V",1987,473,17
13226,1,4533-1,Grand Prix Race,2008,118,598
13227,1,30191-1,Race Rig,2009,116,103
13228,1,40097-1,Blue Sprinter,2009,116,109
13229,1,1658-1,Extreme Wheelie,2009,116,86
13230,1,21301-1,Monster Jumper,2009,116,90
13231,1,Newark-1,Wing Jumper,2009,116,202
13232,1,6704-1,Jump Riders,2009,116,208
13233,1,5001387-1,Ferrari Victory,2009,114,187
13235,1,3747-1,Lamborghini Gallardo LP 560-4,2009,115,740
13237,1,8886-1,"Pullback Motor, Red",1990,473,8
13238,1,65109-1,Monster Crushers,2009,120,387
13240,1,2708-1,Track Turbo RC,2009,117,91
13242,1,8082-1,Twin X-treme RC,2009,117,238
13243,1,41-1,Ferrari Truck,2009,114,536
13244,1,30165-1,Street Extreme,2009,120,752
13245,1,40102-1,Fire Blaster,2010,439,69
13246,1,3803-1,Magma Mech,2010,439,185
13248,1,44003-1,Claw Catcher,2010,439,261
13250,1,7947-1,Blue Sea Plate,1991,473,1
13251,1,1592-2,Lavatraz,2010,439,383
13254,1,66318-1,Lime Racer,2010,120,43
13255,1,7600-5,Blue Bullet,2010,120,49
13256,1,6950-1,Nitro Muscle,2010,120,47
13257,1,7573-1,Turbo Tow,2010,120,42
13258,1,6344-1,Chopper Jump,2010,120,141
13259,1,452-1,Highway Chaos,2010,120,142
13262,1,850996-1,Ramp Crash,2010,120,145
13263,1,991332-1,Security Smash,2010,120,135
13265,1,850888-1,Universal Building Set,1979,469,93
13266,1,60015-1,Radiator Springs Lightning McQueen,2011,269,35
13267,1,8263-1,Red Plates Parts Pack,1980,473,34
13268,1,6442-1,Radiator Springs Classic Mater,2011,269,52
13269,1,4195641-1,"LegoWooden Storage Box Large (Double Latch) with Contents, with Lattice",1966,365,0
13271,1,LOC391501-1,Blast Off Chopper with Bungee Cord Power!,1998,3,70
13272,1,4069-1,Rover Discovery,1998,11,36
13273,1,30188-1,Sky Flyer I,1998,6,41
13275,1,1960-2,Bungee Blaster,1997,12,63
13277,1,4914-1,Tokyo Pit Stop,2011,269,142
13279,1,1682-1,Dune Duster / Hawaiian Beach Racer,1996,11,81
13280,1,6145-1,Custom Cruiser,1998,13,53
13281,1,6126-1,F1 Racer / Future F1,1998,12,48
13283,1,7979-2,Nitro Bike GTX / GTX 500,1995,13,83
13285,1,8684-8,"Brick Separator, Gray",1990,473,1
13286,1,VP-2,Brick Street Getaway,2010,120,550
13287,1,3414-1,The Lego High Speed Adventure Team (TRU Exclusive),1991,67,3
13288,1,6134-1,Spy Runner,1998,12,92
13289,1,9509-22,Gallardo LP 560-4 Polizia,2010,115,800
13293,1,41041-1,Gyro Copter,1997,6,106
13294,1,9954-1,Turbo I,1997,12,90
13296,1,7159-1,The Wasp,1998,6,63
13297,1,7911-1,Trike Tourer,1998,13,70
13299,1,1210-2,Go-Cart,1998,12,100
13300,1,4730-1,Blue Plates Parts Pack,1980,473,34
13301,1,1062-1,Storming Enforcer,2011,116,95
13302,1,8803-11,V-TOL,1997,6,138
13303,1,5163-1,Hydrofoil 7 / Powerboat Columbia,1996,10,123
13304,1,5004409-1,Road Rally V / Super Kart,1995,12,97
13305,1,DKIDEASBOOK-1,Mud Masher / Desert Stormer,1998,11,120
13306,1,3483-1,Dragon Dueller,2011,116,93
13307,1,3066-1,Sting Striker,2011,116,81
13309,1,8036-1,Tread Trekker,1997,11,185
13310,1,305-1,Coastal Cop Buggy / Miami Police Patrol,1996,1,175
13311,1,75054-1,Vicious Viper,2011,116,95
13312,1,4711-1,Chopper Force,1997,6,275
13313,1,30303-1,MC vs. Stinger,1998,3,118
13315,1,40130-1,Front End Loader,1995,7,166
13317,1,8796-1,Bike Burner,2000,17,59
13318,1,8976-1,Slammer Racer / Formula Force,2000,17,112
13319,1,41011-1,Slammer Dragsters / Dueling Dragsters,2000,17,201
13321,1,10546-1,Cyber Challenge,1998,3,121
13322,1,8590-3,Slammer Stunt Bike,2001,17,152
13323,1,7897-1,Battle Cars,2001,17,110
13324,1,8923-1,Slammer Turbo,2001,17,251
13326,1,852987-1,Convertables,1996,21,275
13327,1,5102-1,Robot's Revenge,1998,3,222
13328,1,4941-1,Hydro Racer / Swamp Boat,1999,10,46
13329,1,TRUCOGSWORTH-1,Road Rebel / Buggy Racer,1999,12,43
13330,1,comcon030-1,Forklift,1998,7,227
13331,1,6584-1,Search Sub [No CD],1997,10,370
13332,1,70748-1,Sonic Cycle / Motorbike,1999,13,88
13333,1,7295-1,Beach Buster / Police Car,1999,1,168
13334,1,850452-1,Fire Helicopter,1999,1,210
13336,1,6353-1,Rescue Motorbike / Rescue Trike,1999,13,192
13337,1,4408-1,Go-Kart,2009,12,143
13339,1,5002-1,Cyber Strikers,1998,3,367
13340,1,1292-1,Crane Truck,2009,15,1876
13342,1,8805-5,Mini Bulldozer,2009,7,165
13343,1,6474-1,Tractor,2009,7,104
13344,1,1962-1,Rally Truck,2009,11,198
13345,1,6870-1,Quad Bike,2009,13,307
13346,1,40110-1,Snow Groomer,2009,15,590
13351,1,0016-1,Hauler,2009,7,574
13355,1,66116-1,Front Loader,2009,7,1060
13356,1,261-4,Spyder Slayer,1998,3,367
13357,1,842-1,Scorpion Attack,1999,3,78
13359,1,10543-1,Competition Ultra Challenge [aka Cyber Stinger],1999,3,327
13360,1,71221-1,Rough Terrain Crane,2007,7,106
13362,1,470-1,Wheel Loader,2007,7,200
13363,1,7237-1,Snowmobile,2007,11,331
13365,1,8736-1,Off Road Truck,2007,15,804
13366,1,5001096-1,Combine Harvester,2007,8,1025
13367,1,8590-2,Motorized Bulldozer,2007,7,1381
13368,1,3735-1,Giant Model Set,1997,14,553
13369,1,10608-1,4WD X-Track,2000,11,448
13370,1,K7894-1,Fire Engine / Fire Response Unit,1995,9,430
13372,1,970661-1,Mini Tractor,2006,8,121
13373,1,1846-1,Quad Bike,2006,13,200
13374,1,70227-1,Telehandler,2006,7,324
13377,1,6130-1,Tractor / Dune Buggy,2006,11,872
13378,1,3401-1,Tractor / Dune Buggy,2006,8,872
13380,1,shtown99small-1,Tow Truck,2006,15,1877
13381,1,3913-1,3 In 1 Car / Amphipower,1996,15,731
13382,1,21122-1,Motor Box,2006,19,93
13385,1,75056-20,Crawler Crane,2006,7,800
13386,1,60001-1,Fire Truck,2006,9,1012
13387,1,4428-8,Mini Forklift,2008,7,88
13388,1,40106-1,Dirt Bike,2008,13,247
13390,1,5101-1,Cherry Picker,2008,7,724
13391,1,41091-1,Power Functions Motor Set,2008,438,10
13392,1,5890-1,Excavator,2008,7,719
13393,1,60110-1,Telescopic Handler,2008,7,1180
13394,1,21000-1,Dune Buggy,2008,11,199
13398,1,66193-1,Off-Roader,2008,11,1096
13399,1,854-1,Search Sub With CDROM,1997,10,371
13400,1,75013-1,Basic Set,1973,469,665
13401,1,8046-1,LEGO TECHNIC Team,2000,19,6
13402,1,4173-1,Red Bricks Parts Pack,1980,473,46
13403,1,9390-1,Urban Enforcer,2011,120,44
13404,1,1298-24,Rod Rider,2011,120,47
13406,1,10022-1,Demon Destroyer,2011,120,50
13409,1,2544-1,Smokin' Slickster,2011,120,43
13410,1,2855028-1,Duel Bikes,2000,3,208
13411,1,6495-1,Turbo Racer,2000,3,392
13412,1,K4415-1,Black Bricks Parts Pack,1980,473,46
13413,1,7557-1,Blue Bricks Parts Pack,1980,473,46
13415,1,4877-1,White Bricks Parts Pack,1980,473,46
13416,1,40085-1,Yellow Bricks Parts Pack,1980,473,46
13417,1,75031-1,Pro Stunt,2003,113,30
13418,1,75109-1,Slammer Rhino,2003,113,218
13420,1,1038-1,Exo Force Bike,2003,113,99
13421,1,852949-1,H.O.T. Blaster Bike,2003,113,87
13423,1,65296-1,Jungle Monster,2003,113,115
13424,1,21050-1,Zonic Strike,2003,113,106
13425,1,6317-1,Off-Roader,2003,113,26
13426,1,8833-4,Desert Racer,2003,113,27
13427,1,1976-1,Track Racer,2003,113,23
13428,1,6559-1,Doors and Windows Parts Pack,1980,473,37
13430,1,30107-1,Ferrari F1 Racer 1:24 Scale,2004,114,112
13433,1,8831-15,Baja Desert Racers,2003,113,321
13434,1,5840-1,Multi-Challenge Race Track,2003,121,623
13436,1,1244-1,Tuneable Racer,2003,113,195
13439,1,3795-1,Supersonic RC,2003,117,428
13440,1,44027-1,Dirt Crusher RC,2004,117,87
13441,1,70126-1,Dirt Crusher RC (Blue),2005,117,87
13442,1,6630-1,Nitro Stunt Bike,2003,113,89
13446,1,6276-1,Wheels and Tires Parts Pack,1980,473,28
13447,1,8827-18,Extreme Power Bike,2003,113,97
13448,1,5138-1,Williams F1 Team Racer 1:27,2003,122,92
13450,1,K7471-1,Ferrari F1 Pit Set,2004,114,217
13451,1,1712-1,Hot Flame RC Car,2003,117,256
13452,1,Edmonton-1,Red Beast RC,2004,117,64
13453,1,9679-1,Red Maniac,2004,116,82
13454,1,2000422-1,"Red Roof Bricks Parts Pack, 45 Degree",1980,473,58
13455,1,5002919-1,Exo Raider,2003,116,93
13457,1,4465-1,Hot Buster,2004,116,66
13458,1,7904-6,Nitro Terminator,2004,116,69
13461,1,4428-18,Jungle Crasher,2004,116,75
13463,1,7738-1,Exo Stealth,2004,116,81
13464,1,6391-1,Ferrari F1 Racer 1:10 Scale,2004,114,738
13465,1,642-1,M. Schumacher and R. Barrichello,2004,114,13
13466,1,30215-1,"Red Roof Bricks Parts Pack, 33 Degree",1980,473,42
13467,1,8509-1,Soldier's Arsenal,2009,153,17
13468,1,010-1,Pirate Survival,2009,153,16
13469,1,9387-1,BBQ Stand,2009,50,22
13471,1,75149-1,K-9 Bot,2009,141,22
13472,1,211-2,Magnetic Train Couplers with Plates,1977,456,4
13473,1,493-3,Space Speeder,2009,141,14
13474,1,6138-1,"Baseplate, Green",1980,473,1
13475,1,127-1,City Minifigure Collection,2009,62,59
13476,1,31051-1,Sports Car,2009,63,68
13477,1,8061-1,City House,2010,50,384
13478,1,3016-1,City Public Transport,2010,63,863
13480,1,71002-18,Desert Ranger,1996,11,288
13483,1,llca35-1,Spidermonkey,2010,270,21
13485,1,71009-0,Swampfire,2010,270,22
13486,1,4924-15,"Baseplates, Green and Yellow",1980,473,2
13487,1,71237-1,ChromaStone,2010,270,21
13488,1,3723-1,Nighthawk / Sky Wasp,1995,6,283
13489,1,1178-1,Mountain Rambler,1997,11,243
13490,1,215-1,Dump Truck,2005,7,284
13491,1,1555-1,Forklift,2005,7,729
13493,1,1224-1,Mag Wheel Master,1998,13,314
13494,1,31048-1,Mini Loader,2005,7,66
13495,1,9474-1,Excavator,2005,7,286
13496,1,7632-1,Street Bike,2005,13,506
13498,1,70601-1,"Baseplates, Red and Blue",1980,473,2
13499,1,8857-2,Mobile Crane,2005,7,1884
13500,1,60060-1,Circuit Shock Racer / V-Twin Super Bike,1995,13,314
13501,1,Pleasanton-1,World Grand Prix Racing Rivalry,2011,269,135
13503,1,8683-0,Mater’s Spy Zone,2011,269,113
13505,1,970010-1,Black Hawk / Sky Stormer,1996,6,466
13506,1,2757-1,Escape at Sea,2011,269,158
13507,1,71002-13,Turbo Command Featuring CD-ROM Experience Expander,1998,11,472
13508,1,45802-1,Helicopter,2002,6,146
13509,1,5012-1,Motorbike,2002,13,317
13510,1,970633-1,"Baseplate, Gray",1980,473,1
13511,1,560-2,Crane Truck,2002,7,861
13512,1,30-Jan,TECHNIC Car,1998,11,471
13514,1,5623-1,Cool Movers,2004,15,216
13517,1,367-1,Aircraft,2004,6,445
13520,1,5005-1,4WD,2004,11,778
13521,1,851417-1,Truck,2004,15,1037
13522,1,SW911509-1,Future Car,1997,11,420
13523,1,9916-1,Pneumatic Crane Truck,2003,7,845
13524,1,31065-1,Front End Loader,2004,7,591
13525,1,7904-9,Formula Flash / Formula Indy Racer,1995,12,418
13526,1,9573-1,Fork Lift Truck,2003,7,70
13527,1,70211-1,Pneumatic Log Loader / Pneumatic Logger,1996,7,334
13528,1,30291-1,Air Enforcer / Supercopter,1999,6,308
13529,1,5509-1,Indy Storm / Formula 1 Racer,1999,12,433
13530,1,10574-1,Crane Truck,1999,7,572
13532,1,6029-1,Super Street Sensation,1999,15,1436
13533,1,2174-1,Mission Experience Pack,2000,3,642
13535,1,214.9-1,"Battery Motor, 9V",1992,473,27
13536,1,9776-1,Dumper,2003,7,183
13538,1,K8727-1,Front End Loader,2003,7,214
13539,1,379-1,Front-End Loader Black Box,2004,7,214
13540,1,71013-12,Rescue Truck,2003,9,638
13541,1,4110-1,Backhoe Loader,2003,7,704
13542,1,1802-1,Fiber Optic Multi Set / Multi Racer Set (with Fibre Optics),1996,6,404
13544,1,1632-1,Power Puller,2000,12,977
13546,1,30112-1,Silver Champion / Formula 1 Racer,2000,12,1430
13547,1,6953-1,Pneumatic Front-End Loader,1997,7,602
13548,1,404-4,Pneumatic Crane Truck / Mobile Crane,1995,7,855
13551,1,8153-1,Lighting Bricks,1992,473,45
13553,1,9590-1,Williams F1 Racer,2002,122,1483
13554,1,7106-1,Tow Truck,1998,15,784
13555,1,4632-1,Forklift Truck,2001,7,232
13556,1,71008-5,Pneumatic Front End Loader,2001,7,582
13557,1,75096-1,Extreme Off-Roader,2001,11,363
13558,1,41143-1,Muji Christmas Set,2009,301,120
13561,1,850849-1,Muji Basic Set,2009,301,64
13562,1,60083-1,4x4 Off Roader,2001,11,1100
13563,1,5004838-1,Power Crusher,2002,113,86
13564,1,30102-1,Slammer Raptor,2002,113,143
13565,1,460-2,Slammer G-Force,2002,113,147
13567,1,4454-1,Nitro Burner,2002,113,118
13568,1,8434-1,Street 'n' Mud Racer,2002,113,348
13569,1,4124-17,Nitro Race Team,2002,113,510
13570,1,453-2,RC Race Buggy,2002,117,283
13571,1,1376-1,Barcode Multi-Set,1997,15,1269
13574,1,1222-1,Space Shuttle,1996,6,1355
13575,1,71005-7,CyberMaster,1998,3,896
13576,1,C8509-5,CyberMaster,1998,3,897
13577,1,5000439-1,Ultimate Build Lightning McQueen,2011,269,241
13578,1,6681-1,Control Center / Control II,1995,21,1066
13581,1,3316-5,Mack’s Team Truck,2011,269,384
13582,1,708-1,Flo's V8 Café,2011,269,516
13584,1,6383-1,Desert Hopper,2008,116,91
13585,1,7663-1,Ram Rod,2008,116,71
13586,1,5615-1,Mud Hopper,2008,116,58
13588,1,1630-1,Red Ace,2008,116,81
13589,1,4731-1,Ring of Fire,2008,116,268
13590,1,1076-13,Crosstown Craze,2008,120,503
13592,1,8779-1,Desert Hammer,2008,116,510
13595,1,6629-1,Torch / Fire Slizer,1999,20,33
13596,1,comcon009-1,Fork lift truck,1977,4,216
